purpose,i,j,model_requested,circuit_index,counts_json,shots_observed
test_kernel,150,8,qksvc,1663,"{""0000"": 250, ""1000"": 2, ""0001"": 3, ""0010"": 1}",256
test_kernel,150,9,qksvc,1664,"{""0000"": 246, ""0010"": 4, ""1000"": 2, ""0100"": 3, ""0011"": 1}",256
test_kernel,151,0,qksvc,1665,"{""0011"": 248, ""0001"": 2, ""0010"": 3, ""1011"": 3}",256
test_kernel,151,1,qksvc,1666,"{""0011"": 256}",256
test_kernel,151,2,qksvc,1667,"{""0011"": 246, ""1011"": 4, ""0010"": 4, ""0001"": 2}",256
test_kernel,151,3,qksvc,1668,"{""0001"": 10, ""0000"": 231, ""0010"": 11, ""0100"": 2, ""0011"": 1, ""1000"": 1}",256
test_kernel,151,4,qksvc,1669,"{""0011"": 246, ""1011"": 4, ""0001"": 4, ""0010"": 2}",256
test_kernel,151,5,qksvc,1670,"{""0010"": 70, ""0001"": 64, ""0000"": 77, ""0011"": 43, ""1001"": 1, ""0100"": 1}",256
test_kernel,151,6,qksvc,1671,"{""0010"": 9, ""0000"": 239, ""0001"": 6, ""1000"": 1, ""0011"": 1}",256
test_kernel,151,7,qksvc,1672,"{""0011"": 196, ""0001"": 32, ""1011"": 1, ""0010"": 22, ""0000"": 3, ""0111"": 2}",256
test_kernel,151,8,qksvc,1673,"{""0011"": 246, ""0001"": 5, ""1011"": 3, ""0010"": 2}",256
test_kernel,151,9,qksvc,1674,"{""0011"": 245, ""0001"": 4, ""0010"": 4, ""1011"": 3}",256
test_kernel,152,0,qksvc,1675,"{""0010"": 4, ""0000"": 248, ""0100"": 1, ""0001"": 3}",256
test_kernel,152,1,qksvc,1676,"{""0000"": 245, ""0001"": 4, ""0100"": 2, ""0010"": 4, ""1010"": 1}",256
test_kernel,152,2,qksvc,1677,"{""0000"": 244, ""0010"": 6, ""0001"": 4, ""1000"": 2}",256
test_kernel,152,3,qksvc,1678,"{""0011"": 248, ""1011"": 4, ""0111"": 1, ""0001"": 2, ""0010"": 1}",256
test_kernel,152,4,qksvc,1679,"{""0000"": 225, ""0011"": 2, ""0010"": 17, ""0001"": 12}",256
test_kernel,152,5,qksvc,1680,"{""0001"": 49, ""0000"": 17, ""0011"": 132, ""0010"": 58}",256
test_kernel,152,6,qksvc,1681,"{""0011"": 249, ""0001"": 6, ""0010"": 1}",256
test_kernel,152,7,qksvc,1682,"{""0011"": 7, ""0010"": 46, ""0001"": 38, ""0000"": 164, ""1001"": 1}",256
test_kernel,152,8,qksvc,1683,"{""0000"": 248, ""0010"": 5, ""1000"": 2, ""0001"": 1}",256
test_kernel,152,9,qksvc,1684,"{""0000"": 247, ""1000"": 1, ""0010"": 6, ""0001"": 2}",256
test_kernel,153,0,qksvc,1685,"{""0000"": 241, ""0010"": 9, ""0011"": 2, ""0001"": 3, ""1000"": 1}",256
test_kernel,153,1,qksvc,1686,"{""0000"": 233, ""0010"": 13, ""0001"": 9, ""1000"": 1}",256
test_kernel,153,2,qksvc,1687,"{""0000"": 222, ""0010"": 15, ""0001"": 15, ""0011"": 2, ""1000"": 1, ""0110"": 1}",256
test_kernel,153,3,qksvc,1688,"{""0011"": 240, ""0111"": 2, ""1011"": 4, ""0001"": 6, ""0010"": 3, ""1001"": 1}",256
test_kernel,153,4,qksvc,1689,"{""0000"": 216, ""0001"": 17, ""0010"": 18, ""1000"": 4, ""0011"": 1}",256
test_kernel,153,5,qksvc,1690,"{""0011"": 143, ""0001"": 50, ""0010"": 43, ""0000"": 18, ""1011"": 1, ""1010"": 1}",256
test_kernel,153,6,qksvc,1691,"{""0011"": 251, ""0001"": 3, ""0010"": 1, ""1011"": 1}",256
test_kernel,153,7,qksvc,1692,"{""0000"": 151, ""0010"": 41, ""0001"": 43, ""0011"": 17, ""1000"": 2, ""1011"": 1, ""1001"": 1}",256
test_kernel,153,8,qksvc,1693,"{""0000"": 243, ""0100"": 2, ""0010"": 9, ""0001"": 1, ""1000"": 1}",256
test_kernel,153,9,qksvc,1694,"{""0000"": 246, ""0010"": 4, ""1000"": 3, ""0100"": 1, ""0001"": 2}",256
test_kernel,154,0,qksvc,1695,"{""0000"": 242, ""1000"": 2, ""0010"": 9, ""0001"": 3}",256
test_kernel,154,1,qksvc,1696,"{""0000"": 241, ""1000"": 3, ""0010"": 8, ""0001"": 3, ""0100"": 1}",256
test_kernel,154,2,qksvc,1697,"{""0000"": 243, ""0010"": 11, ""1000"": 1, ""0011"": 1}",256
test_kernel,154,3,qksvc,1698,"{""0011"": 245, ""0001"": 5, ""1011"": 4, ""0111"": 1, ""0010"": 1}",256
test_kernel,154,4,qksvc,1699,"{""0000"": 217, ""0010"": 19, ""1001"": 2, ""0001"": 15, ""1000"": 2, ""0011"": 1}",256
test_kernel,154,5,qksvc,1700,"{""0001"": 62, ""0000"": 19, ""0011"": 135, ""0010"": 39, ""1001"": 1}",256
test_kernel,154,6,qksvc,1701,"{""0011"": 248, ""0001"": 3, ""0010"": 2, ""1011"": 3}",256
test_kernel,154,7,qksvc,1702,"{""0000"": 162, ""0001"": 40, ""1001"": 1, ""0010"": 40, ""0011"": 12, ""0110"": 1}",256
test_kernel,154,8,qksvc,1703,"{""0000"": 252, ""0100"": 1, ""0010"": 1, ""1000"": 2}",256
test_kernel,154,9,qksvc,1704,"{""0000"": 245, ""1000"": 3, ""0010"": 5, ""0001"": 2, ""0100"": 1}",256
test_kernel,155,0,qksvc,1705,"{""0000"": 240, ""0001"": 4, ""0010"": 8, ""1000"": 4}",256
test_kernel,155,1,qksvc,1706,"{""0000"": 238, ""0001"": 5, ""0010"": 10, ""1000"": 2, ""0011"": 1}",256
test_kernel,155,2,qksvc,1707,"{""0000"": 235, ""1000"": 2, ""0001"": 7, ""0010"": 11, ""0110"": 1}",256
test_kernel,155,3,qksvc,1708,"{""0011"": 252, ""1011"": 1, ""0111"": 1, ""0001"": 2}",256
test_kernel,155,4,qksvc,1709,"{""0000"": 205, ""0010"": 19, ""0001"": 26, ""1001"": 1, ""1000"": 4, ""1010"": 1}",256
test_kernel,155,5,qksvc,1710,"{""0000"": 20, ""0011"": 149, ""0001"": 46, ""0010"": 39, ""1011"": 1, ""0111"": 1}",256
test_kernel,155,6,qksvc,1711,"{""0011"": 246, ""0111"": 1, ""0010"": 1, ""1011"": 3, ""0001"": 5}",256
test_kernel,155,7,qksvc,1712,"{""0001"": 42, ""0000"": 155, ""0010"": 48, ""0011"": 10, ""1000"": 1}",256
test_kernel,155,8,qksvc,1713,"{""0000"": 236, ""0010"": 9, ""1000"": 4, ""0100"": 2, ""0001"": 4, ""1010"": 1}",256
test_kernel,155,9,qksvc,1714,"{""0000"": 244, ""0010"": 8, ""0001"": 4}",256
test_kernel,156,0,qksvc,1715,"{""0000"": 240, ""0010"": 12, ""0001"": 3, ""1000"": 1}",256
test_kernel,156,1,qksvc,1716,"{""0000"": 243, ""0001"": 6, ""1000"": 1, ""0010"": 6}",256
test_kernel,156,2,qksvc,1717,"{""0000"": 241, ""0001"": 4, ""0010"": 8, ""1000"": 3}",256
test_kernel,156,3,qksvc,1718,"{""0011"": 251, ""1011"": 3, ""0001"": 2}",256
test_kernel,156,4,qksvc,1719,"{""0000"": 196, ""0001"": 30, ""0010"": 24, ""0100"": 4, ""0011"": 1, ""1000"": 1}",256
test_kernel,156,5,qksvc,1720,"{""0001"": 43, ""0011"": 141, ""0010"": 49, ""0000"": 19, ""1011"": 2, ""1001"": 1, ""0111"": 1}",256
test_kernel,156,6,qksvc,1721,"{""0011"": 251, ""0001"": 1, ""0111"": 2, ""1011"": 2}",256
test_kernel,156,7,qksvc,1722,"{""0000"": 153, ""0010"": 53, ""0011"": 11, ""0001"": 38, ""0100"": 1}",256
test_kernel,156,8,qksvc,1723,"{""0000"": 246, ""0010"": 7, ""1000"": 1, ""0100"": 2}",256
test_kernel,156,9,qksvc,1724,"{""0000"": 246, ""0010"": 6, ""1000"": 3, ""0100"": 1}",256
test_kernel,157,0,qksvc,1725,"{""0000"": 240, ""0010"": 10, ""0001"": 4, ""1000"": 1, ""0100"": 1}",256
test_kernel,157,1,qksvc,1726,"{""0000"": 243, ""0010"": 5, ""0001"": 5, ""0100"": 2, ""1000"": 1}",256
test_kernel,157,2,qksvc,1727,"{""0000"": 234, ""0010"": 15, ""0001"": 5, ""0011"": 1, ""1000"": 1}",256
test_kernel,157,3,qksvc,1728,"{""0011"": 250, ""1011"": 4, ""0001"": 2}",256
test_kernel,157,4,qksvc,1729,"{""0000"": 221, ""0001"": 16, ""0010"": 15, ""0100"": 1, ""1000"": 3}",256
test_kernel,157,5,qksvc,1730,"{""0011"": 135, ""0001"": 46, ""0010"": 53, ""0000"": 20, ""1010"": 1, ""0101"": 1}",256
test_kernel,157,6,qksvc,1731,"{""0011"": 250, ""0010"": 2, ""1011"": 3, ""0001"": 1}",256
test_kernel,157,7,qksvc,1732,"{""0001"": 41, ""0010"": 44, ""0011"": 14, ""0000"": 157}",256
test_kernel,157,8,qksvc,1733,"{""0000"": 250, ""1000"": 1, ""0100"": 1, ""0010"": 4}",256
test_kernel,157,9,qksvc,1734,"{""0000"": 245, ""0010"": 5, ""0100"": 2, ""1000"": 2, ""0001"": 2}",256
test_kernel,158,0,qksvc,1735,"{""0011"": 247, ""0010"": 2, ""0001"": 4, ""1011"": 1, ""0111"": 2}",256
test_kernel,158,1,qksvc,1736,"{""0011"": 251, ""0001"": 3, ""1011"": 2}",256
test_kernel,158,2,qksvc,1737,"{""0011"": 251, ""1011"": 2, ""0001"": 3}",256
test_kernel,158,3,qksvc,1738,"{""0000"": 223, ""0001"": 11, ""0010"": 14, ""0100"": 4, ""1000"": 3, ""1010"": 1}",256
test_kernel,158,4,qksvc,1739,"{""0011"": 250, ""0010"": 2, ""0001"": 3, ""1011"": 1}",256
test_kernel,158,5,qksvc,1740,"{""0001"": 58, ""0010"": 66, ""0000"": 88, ""0011"": 43, ""1000"": 1}",256
test_kernel,158,6,qksvc,1741,"{""0000"": 238, ""0001"": 8, ""0010"": 9, ""1000"": 1}",256
test_kernel,158,7,qksvc,1742,"{""0011"": 210, ""0010"": 20, ""0001"": 24, ""1011"": 1, ""0000"": 1}",256
test_kernel,158,8,qksvc,1743,"{""0011"": 248, ""0010"": 4, ""0111"": 1, ""0001"": 2, ""1011"": 1}",256
test_kernel,158,9,qksvc,1744,"{""0011"": 249, ""1011"": 2, ""0001"": 3, ""0010"": 2}",256
test_kernel,159,0,qksvc,1745,"{""0000"": 245, ""0010"": 5, ""1000"": 2, ""0001"": 3, ""0011"": 1}",256
test_kernel,159,1,qksvc,1746,"{""0000"": 237, ""0010"": 9, ""0001"": 7, ""1000"": 2, ""0100"": 1}",256
test_kernel,159,2,qksvc,1747,"{""0010"": 13, ""0000"": 230, ""1000"": 2, ""0001"": 10, ""0100"": 1}",256
test_kernel,159,3,qksvc,1748,"{""0011"": 249, ""0001"": 2, ""0010"": 4, ""1011"": 1}",256
test_kernel,159,4,qksvc,1749,"{""0000"": 198, ""0001"": 26, ""1000"": 3, ""0011"": 3, ""0010"": 25, ""1011"": 1}",256
test_kernel,159,5,qksvc,1750,"{""0001"": 47, ""0011"": 132, ""0010"": 55, ""0000"": 18, ""1001"": 1, ""1011"": 2, ""0111"": 1}",256
test_kernel,159,6,qksvc,1751,"{""0011"": 252, ""0001"": 1, ""0111"": 1, ""1011"": 2}",256
test_kernel,159,7,qksvc,1752,"{""0000"": 159, ""0011"": 17, ""0001"": 39, ""0010"": 39, ""1000"": 1, ""1010"": 1}",256
test_kernel,159,8,qksvc,1753,"{""0000"": 239, ""0010"": 12, ""0001"": 3, ""1000"": 2}",256
test_kernel,159,9,qksvc,1754,"{""0010"": 7, ""0000"": 247, ""1000"": 2}",256
test_kernel,160,0,qksvc,1755,"{""0011"": 250, ""0001"": 2, ""0010"": 2, ""1011"": 2}",256
test_kernel,160,1,qksvc,1756,"{""0011"": 248, ""1011"": 3, ""0111"": 2, ""0001"": 2, ""0010"": 1}",256
test_kernel,160,2,qksvc,1757,"{""0011"": 247, ""0010"": 1, ""0001"": 2, ""1011"": 5, ""0111"": 1}",256
test_kernel,160,3,qksvc,1758,"{""0000"": 230, ""0001"": 12, ""0010"": 11, ""0100"": 2, ""1000"": 1}",256
test_kernel,160,4,qksvc,1759,"{""0011"": 239, ""0001"": 11, ""0010"": 4, ""1011"": 2}",256
test_kernel,160,5,qksvc,1760,"{""0001"": 57, ""0010"": 67, ""0000"": 87, ""0011"": 44, ""1011"": 1}",256
test_kernel,160,6,qksvc,1761,"{""0000"": 232, ""0010"": 18, ""0001"": 4, ""1000"": 2}",256
test_kernel,160,7,qksvc,1762,"{""0011"": 212, ""0010"": 21, ""0001"": 19, ""0000"": 3, ""1011"": 1}",256
test_kernel,160,8,qksvc,1763,"{""0011"": 243, ""0001"": 6, ""0010"": 4, ""1011"": 2, ""0111"": 1}",256
test_kernel,160,9,qksvc,1764,"{""0011"": 247, ""1011"": 2, ""0010"": 3, ""0001"": 4}",256
test_kernel,161,0,qksvc,1765,"{""0000"": 241, ""1000"": 1, ""0010"": 9, ""0001"": 5}",256
test_kernel,161,1,qksvc,1766,"{""0000"": 239, ""0010"": 9, ""0001"": 3, ""0100"": 2, ""1000"": 2, ""0101"": 1}",256
test_kernel,161,2,qksvc,1767,"{""0000"": 232, ""0010"": 11, ""1000"": 4, ""0001"": 9}",256
test_kernel,161,3,qksvc,1768,"{""0011"": 247, ""1011"": 3, ""0001"": 4, ""0010"": 2}",256
test_kernel,161,4,qksvc,1769,"{""0000"": 210, ""0001"": 19, ""0010"": 25, ""1000"": 2}",256
test_kernel,161,5,qksvc,1770,"{""0011"": 144, ""0000"": 19, ""0010"": 51, ""0001"": 41, ""1010"": 1}",256
test_kernel,161,6,qksvc,1771,"{""0011"": 248, ""0001"": 5, ""0010"": 2, ""0111"": 1}",256
test_kernel,161,7,qksvc,1772,"{""0011"": 14, ""0000"": 138, ""0001"": 44, ""0010"": 60}",256
test_kernel,161,8,qksvc,1773,"{""0000"": 248, ""1000"": 1, ""0100"": 1, ""0010"": 5, ""0110"": 1}",256
test_kernel,161,9,qksvc,1774,"{""0000"": 249, ""0001"": 3, ""0010"": 4}",256
test_kernel,162,0,qksvc,1775,"{""0000"": 242, ""0010"": 9, ""0001"": 3, ""0011"": 2}",256
test_kernel,162,1,qksvc,1776,"{""0000"": 244, ""0010"": 7, ""1000"": 2, ""0001"": 3}",256
test_kernel,162,2,qksvc,1777,"{""0000"": 239, ""0010"": 4, ""0001"": 10, ""1000"": 2, ""0011"": 1}",256
test_kernel,162,3,qksvc,1778,"{""0011"": 246, ""0001"": 5, ""1011"": 2, ""0010"": 2, ""0111"": 1}",256
test_kernel,162,4,qksvc,1779,"{""0010"": 24, ""0000"": 210, ""0001"": 19, ""1010"": 1, ""0011"": 1, ""1000"": 1}",256
test_kernel,162,5,qksvc,1780,"{""0000"": 22, ""0011"": 133, ""0010"": 45, ""0001"": 52, ""1010"": 1, ""1001"": 1, ""1011"": 1, ""0110"": 1}",256
test_kernel,162,6,qksvc,1781,"{""0011"": 246, ""0001"": 5, ""0111"": 1, ""0010"": 3, ""1011"": 1}",256
test_kernel,162,7,qksvc,1782,"{""0000"": 142, ""0001"": 56, ""0010"": 45, ""0011"": 10, ""1001"": 1, ""1010"": 1, ""1000"": 1}",256
test_kernel,162,8,qksvc,1783,"{""0000"": 251, ""0010"": 2, ""1000"": 1, ""0001"": 1, ""1010"": 1}",256
test_kernel,162,9,qksvc,1784,"{""0000"": 246, ""0010"": 4, ""0100"": 2, ""1000"": 3, ""0001"": 1}",256
test_kernel,163,0,qksvc,1785,"{""0000"": 245, ""0100"": 1, ""0010"": 5, ""0001"": 3, ""1000"": 2}",256
test_kernel,163,1,qksvc,1786,"{""0010"": 9, ""0000"": 240, ""0001"": 5, ""0100"": 2}",256
test_kernel,163,2,qksvc,1787,"{""0000"": 238, ""0010"": 10, ""0001"": 7, ""0100"": 1}",256
test_kernel,163,3,qksvc,1788,"{""0011"": 249, ""1011"": 2, ""0111"": 2, ""0001"": 2, ""0010"": 1}",256
test_kernel,163,4,qksvc,1789,"{""0010"": 14, ""0000"": 216, ""0001"": 20, ""1000"": 3, ""0011"": 1, ""1010"": 2}",256
test_kernel,163,5,qksvc,1790,"{""0011"": 126, ""0010"": 51, ""0001"": 54, ""0000"": 23, ""1011"": 1, ""1000"": 1}",256
test_kernel,163,6,qksvc,1791,"{""0011"": 251, ""0111"": 1, ""0010"": 1, ""1011"": 3}",256
test_kernel,163,7,qksvc,1792,"{""0010"": 39, ""0000"": 167, ""0011"": 9, ""0001"": 39, ""0110"": 1, ""1001"": 1}",256
test_kernel,163,8,qksvc,1793,"{""0000"": 243, ""0010"": 9, ""1000"": 3, ""0001"": 1}",256
test_kernel,163,9,qksvc,1794,"{""0000"": 240, ""0010"": 8, ""0001"": 1, ""1000"": 4, ""0100"": 2, ""1010"": 1}",256
test_kernel,164,0,qksvc,1795,"{""0000"": 239, ""0010"": 10, ""0001"": 7}",256
test_kernel,164,1,qksvc,1796,"{""0000"": 244, ""0001"": 3, ""0010"": 6, ""1000"": 3}",256
test_kernel,164,2,qksvc,1797,"{""0000"": 230, ""1000"": 1, ""0001"": 13, ""1010"": 1, ""0010"": 11}",256
test_kernel,164,3,qksvc,1798,"{""0011"": 247, ""0001"": 4, ""1011"": 2, ""0010"": 2, ""0111"": 1}",256
test_kernel,164,4,qksvc,1799,"{""0000"": 208, ""0001"": 23, ""0010"": 21, ""1000"": 2, ""0011"": 2}",256
test_kernel,164,5,qksvc,1800,"{""0001"": 51, ""0011"": 133, ""0010"": 51, ""0000"": 20, ""1011"": 1}",256
test_kernel,164,6,qksvc,1801,"{""0011"": 245, ""0001"": 4, ""1011"": 6, ""0111"": 1}",256
test_kernel,164,7,qksvc,1802,"{""0000"": 146, ""0010"": 46, ""0011"": 18, ""0001"": 42, ""1001"": 2, ""1000"": 1, ""0110"": 1}",256
test_kernel,164,8,qksvc,1803,"{""0000"": 251, ""0010"": 2, ""1000"": 3}",256
test_kernel,164,9,qksvc,1804,"{""0000"": 238, ""0001"": 4, ""1000"": 3, ""0010"": 11}",256
test_kernel,165,0,qksvc,1805,"{""0011"": 250, ""0001"": 2, ""0110"": 1, ""1011"": 1, ""0010"": 2}",256
test_kernel,165,1,qksvc,1806,"{""0011"": 248, ""0010"": 4, ""1011"": 2, ""0001"": 2}",256
test_kernel,165,2,qksvc,1807,"{""0011"": 246, ""1011"": 6, ""0111"": 2, ""0010"": 1, ""0001"": 1}",256
test_kernel,165,3,qksvc,1808,"{""0000"": 232, ""0010"": 14, ""1000"": 3, ""0001"": 6, ""1010"": 1}",256
test_kernel,165,4,qksvc,1809,"{""0011"": 249, ""0010"": 3, ""0001"": 3, ""1011"": 1}",256
test_kernel,165,5,qksvc,1810,"{""0010"": 50, ""0000"": 81, ""0001"": 74, ""0011"": 48, ""0110"": 1, ""1011"": 1, ""1000"": 1}",256
test_kernel,165,6,qksvc,1811,"{""0010"": 12, ""0000"": 235, ""0001"": 4, ""1000"": 4, ""0011"": 1}",256
test_kernel,165,7,qksvc,1812,"{""0011"": 212, ""0001"": 21, ""0010"": 18, ""0000"": 4, ""1011"": 1}",256
test_kernel,165,8,qksvc,1813,"{""0011"": 248, ""0001"": 5, ""1011"": 1, ""0010"": 2}",256
test_kernel,165,9,qksvc,1814,"{""0011"": 242, ""0010"": 4, ""0001"": 3, ""1011"": 5, ""1010"": 1, ""0000"": 1}",256
test_kernel,166,0,qksvc,1815,"{""0011"": 245, ""0001"": 5, ""0010"": 1, ""0111"": 3, ""1011"": 2}",256
test_kernel,166,1,qksvc,1816,"{""0011"": 248, ""0001"": 2, ""1011"": 5, ""0010"": 1}",256
test_kernel,166,2,qksvc,1817,"{""0011"": 242, ""0111"": 1, ""1011"": 2, ""0010"": 4, ""0001"": 6, ""1001"": 1}",256
test_kernel,166,3,qksvc,1818,"{""0000"": 238, ""0010"": 9, ""0001"": 4, ""1010"": 1, ""1000"": 4}",256
test_kernel,166,4,qksvc,1819,"{""0011"": 241, ""0001"": 5, ""1011"": 2, ""0010"": 7, ""0111"": 1}",256
test_kernel,166,5,qksvc,1820,"{""0000"": 73, ""0001"": 54, ""0011"": 54, ""1011"": 3, ""0010"": 70, ""1000"": 1, ""1010"": 1}",256
test_kernel,166,6,qksvc,1821,"{""0000"": 235, ""0010"": 15, ""1000"": 5, ""0001"": 1}",256
test_kernel,166,7,qksvc,1822,"{""0011"": 206, ""0010"": 28, ""1011"": 3, ""0001"": 16, ""0000"": 2, ""0111"": 1}",256
test_kernel,166,8,qksvc,1823,"{""0011"": 249, ""0001"": 2, ""0010"": 4, ""1011"": 1}",256
test_kernel,166,9,qksvc,1824,"{""0011"": 241, ""0010"": 4, ""0001"": 7, ""1011"": 3, ""0111"": 1}",256
test_kernel,167,0,qksvc,1825,"{""0000"": 236, ""0010"": 10, ""0100"": 1, ""0001"": 6, ""1000"": 3}",256
test_kernel,167,1,qksvc,1826,"{""0000"": 239, ""0001"": 3, ""0010"": 13, ""1000"": 1}",256
test_kernel,167,2,qksvc,1827,"{""0000"": 240, ""0001"": 6, ""0010"": 8, ""1000"": 2}",256
test_kernel,167,3,qksvc,1828,"{""0011"": 249, ""0001"": 2, ""0111"": 1, ""0010"": 4}",256
test_kernel,167,4,qksvc,1829,"{""0000"": 208, ""0010"": 25, ""1000"": 3, ""0001"": 17, ""0100"": 1, ""0110"": 1, ""0011"": 1}",256
test_kernel,167,5,qksvc,1830,"{""0010"": 51, ""0011"": 145, ""0000"": 16, ""0001"": 43, ""1001"": 1}",256
test_kernel,167,6,qksvc,1831,"{""0011"": 246, ""0001"": 4, ""0111"": 2, ""0010"": 4}",256
test_kernel,167,7,qksvc,1832,"{""0010"": 58, ""0000"": 143, ""0001"": 48, ""0011"": 7}",256
test_kernel,167,8,qksvc,1833,"{""0000"": 249, ""0001"": 2, ""0010"": 4, ""1000"": 1}",256
test_kernel,167,9,qksvc,1834,"{""0000"": 251, ""1000"": 3, ""0010"": 1, ""0001"": 1}",256
test_kernel,168,0,qksvc,1835,"{""0000"": 235, ""0001"": 8, ""1000"": 4, ""0010"": 8, ""0100"": 1}",256
test_kernel,168,1,qksvc,1836,"{""0000"": 241, ""1000"": 1, ""0100"": 2, ""0010"": 6, ""0001"": 6}",256
test_kernel,168,2,qksvc,1837,"{""0010"": 12, ""0000"": 237, ""0001"": 7}",256
test_kernel,168,3,qksvc,1838,"{""0011"": 246, ""0111"": 3, ""1011"": 2, ""0010"": 2, ""0001"": 2, ""1111"": 1}",256
test_kernel,168,4,qksvc,1839,"{""0000"": 212, ""0010"": 28, ""0011"": 4, ""0001"": 12}",256
test_kernel,168,5,qksvc,1840,"{""0011"": 142, ""0001"": 45, ""0000"": 15, ""0010"": 52, ""0101"": 1, ""1001"": 1}",256
test_kernel,168,6,qksvc,1841,"{""0011"": 247, ""0001"": 3, ""1011"": 4, ""0010"": 1, ""1010"": 1}",256
test_kernel,168,7,qksvc,1842,"{""0001"": 39, ""0000"": 148, ""0011"": 21, ""1000"": 2, ""0010"": 45, ""0110"": 1}",256
test_kernel,168,8,qksvc,1843,"{""0010"": 6, ""0000"": 242, ""0100"": 1, ""0001"": 3, ""1000"": 4}",256
test_kernel,168,9,qksvc,1844,"{""0000"": 251, ""0010"": 4, ""1000"": 1}",256
test_kernel,169,0,qksvc,1845,"{""0000"": 241, ""0001"": 5, ""0010"": 8, ""1000"": 1, ""0100"": 1}",256
test_kernel,169,1,qksvc,1846,"{""0000"": 243, ""0010"": 9, ""0001"": 2, ""1000"": 1, ""0011"": 1}",256
test_kernel,169,2,qksvc,1847,"{""0000"": 241, ""0010"": 8, ""0001"": 3, ""0101"": 1, ""1000"": 3}",256
test_kernel,169,3,qksvc,1848,"{""0011"": 246, ""0001"": 4, ""1011"": 2, ""0010"": 4}",256
test_kernel,169,4,qksvc,1849,"{""0000"": 215, ""0001"": 21, ""0010"": 18, ""1000"": 2}",256
test_kernel,169,5,qksvc,1850,"{""0000"": 21, ""0001"": 50, ""0011"": 147, ""0010"": 36, ""0111"": 1, ""1011"": 1}",256
test_kernel,169,6,qksvc,1851,"{""0011"": 250, ""1011"": 2, ""0001"": 3, ""0010"": 1}",256
test_kernel,169,7,qksvc,1852,"{""0000"": 170, ""0011"": 13, ""0001"": 32, ""0010"": 40, ""1000"": 1}",256
test_kernel,169,8,qksvc,1853,"{""0000"": 248, ""0001"": 2, ""0010"": 4, ""0100"": 1, ""1000"": 1}",256
test_kernel,169,9,qksvc,1854,"{""0000"": 249, ""0010"": 6, ""1000"": 1}",256
test_kernel,170,0,qksvc,1855,"{""0000"": 245, ""0010"": 7, ""0100"": 1, ""0001"": 3}",256
test_kernel,170,1,qksvc,1856,"{""0000"": 240, ""0001"": 4, ""0010"": 10, ""1010"": 1, ""1000"": 1}",256
test_kernel,170,2,qksvc,1857,"{""0000"": 229, ""0001"": 10, ""1000"": 3, ""0010"": 14}",256
test_kernel,170,3,qksvc,1858,"{""0011"": 250, ""0010"": 3, ""1011"": 1, ""0001"": 2}",256
test_kernel,170,4,qksvc,1859,"{""0000"": 202, ""0010"": 30, ""0001"": 23, ""0011"": 1}",256
test_kernel,170,5,qksvc,1860,"{""0010"": 63, ""0000"": 16, ""0011"": 138, ""0001"": 36, ""1011"": 2, ""1001"": 1}",256
test_kernel,170,6,qksvc,1861,"{""0011"": 251, ""0001"": 3, ""1011"": 1, ""0010"": 1}",256
test_kernel,170,7,qksvc,1862,"{""0011"": 12, ""0000"": 153, ""0001"": 36, ""0010"": 51, ""0110"": 2, ""0100"": 1, ""1010"": 1}",256
test_kernel,170,8,qksvc,1863,"{""0000"": 247, ""1000"": 3, ""0001"": 2, ""0010"": 3, ""0100"": 1}",256
test_kernel,170,9,qksvc,1864,"{""0000"": 247, ""0001"": 3, ""1000"": 1, ""0010"": 3, ""0100"": 2}",256
test_kernel,171,0,qksvc,1865,"{""0000"": 243, ""0001"": 3, ""1000"": 3, ""0010"": 7}",256
test_kernel,171,1,qksvc,1866,"{""0000"": 236, ""0010"": 12, ""1000"": 4, ""0001"": 3, ""0100"": 1}",256
test_kernel,171,2,qksvc,1867,"{""0000"": 234, ""0001"": 8, ""0101"": 1, ""0010"": 10, ""1000"": 2, ""0100"": 1}",256
test_kernel,171,3,qksvc,1868,"{""0011"": 248, ""1011"": 4, ""0001"": 4}",256
test_kernel,171,4,qksvc,1869,"{""0000"": 219, ""0010"": 22, ""0001"": 12, ""0011"": 2, ""1000"": 1}",256
test_kernel,171,5,qksvc,1870,"{""0011"": 142, ""0000"": 20, ""0001"": 43, ""0010"": 47, ""1010"": 1, ""1011"": 2, ""0111"": 1}",256
test_kernel,171,6,qksvc,1871,"{""0011"": 248, ""0001"": 5, ""0111"": 2, ""1011"": 1}",256
test_kernel,171,7,qksvc,1872,"{""0000"": 161, ""0001"": 36, ""0010"": 46, ""0011"": 9, ""1000"": 3, ""1010"": 1}",256
test_kernel,171,8,qksvc,1873,"{""0000"": 249, ""0100"": 1, ""0010"": 3, ""1000"": 1, ""0001"": 2}",256
test_kernel,171,9,qksvc,1874,"{""0000"": 250, ""1000"": 1, ""0001"": 1, ""0010"": 3, ""1010"": 1}",256
test_kernel,172,0,qksvc,1875,"{""0011"": 250, ""0111"": 2, ""1011"": 2, ""0001"": 1, ""0010"": 1}",256
test_kernel,172,1,qksvc,1876,"{""0011"": 247, ""1011"": 5, ""0001"": 3, ""0111"": 1}",256
test_kernel,172,2,qksvc,1877,"{""0011"": 248, ""0010"": 3, ""0001"": 4, ""1011"": 1}",256
test_kernel,172,3,qksvc,1878,"{""0000"": 236, ""0010"": 10, ""1000"": 4, ""0001"": 4, ""0100"": 2}",256
